Record Type	CDS Code
School	15633216008866
School	15633216141089
School	15633216111900
School	15633216008882
School	15633216008890
School	15633216114284
School	15633210129171
School	15633216109078
School	15633210139808
School	15633216008874
School	15633216008924
School	15633216008932
School	15633216008940
School	15633216008965
School	15633216008973
School	15633216987291
School	15633216008981
School	15633216008999
School	15633216009013
School	15633216916084
School	15633216009047
School	15633216009054
School	15633216009062
School	15633216009070
School	15633216009088
School	15633216009096
School	15633216009104
School	15633216965990
School	15633216974125
School	15633216009120
School	15633216109052
School	15633216009146
School	15633216134274
School	15633216156244
School	15633216974174
School	15633217026917
School	15633216109060
School	15633216900989
School	15633216131379
School	15633216157150
School	15633216157317
School	15633216009161
School	15633216009187
School	15633216009195
School	15633216009203
School	15633396009211
School	15633396009229
School	15633396143861
School	15633396009237
School	15633397100845
School	15633390108589
School	15633476009245
School	15633546009252
School	15633706009278
School	15633886009286
School	15633886104772
School	15633887088545
School	15634046009344
School	15634046115471
School	15634046009351
School	15634046118228
School	15634046009369
School	15634047088636
School	15634046009377
School	15634040106575
School	15634040112185
School	15634046117915
School	15634040120139
School	15634040127712
School	15634046111355
School	15634046922819
School	15634046966006
School	15634046009385
School	15634046009393
School	15634040123075
School	15634046135925
School	15634046009401
School	15634206119689
School	15634206009419
School	15634386009435
School	15634386009443
School	15751686009468
School	15751686009476
School	15751687099674
School	15751686009484
School	15751686204259
School	15751680102111
School	15634536009468
School	15634536009476
School	15634536009484
School	15634460110213
School	15634466009450
School	15634616150726
School	15634616009492
School	15634610107987
School	15634610106690
School	15634616009500
School	15634610129130
School	15634796112783
School	15634796109987
School	15634796112791
School	15634796009518
School	15634796104004
School	15634796009526
School	15634796101588
School	15634876141964
School	15634876009534
School	15635036009559
School	15635030116715
School	15635037100449
School	15635030110767
School	15635036009575
School	15635036107783
School	15635036009583
School	15635036009591
School	15635036111157
School	15635030100685
School	15635036108468
School	15101576105290
School	15101570124040
School	15101571530500
School	15635456009641
School	15635456140784
School	15635450112524
School	15635456009658
School	15635456105696
School	15635450122887
School	15635526115042
School	15635526009666
School	15635606009674
School	15635606009682
School	15635606009690
School	15635606009708
School	15635866009724
School	15635946102792
School	15635946060420
School	15636106009732
School	15636280127183
School	15636286009740
School	15636280128504
School	15739086009757
School	15739080133504
School	15739086009765
School	15636516009773
School	15636696009781
School	15636777050958
School	15636770113837
School	15636776009799
School	15636776009807
School	15636776009815
School	15636770107847
School	15636776009823
School	15636776149488
School	15636856009831
School	15636856009864
School	15636856157994
School	15636856009880
School	15636856009898
School	15636856917264
School	15636856009906
School	15636936009914
School	15636936103493
School	15636936108575
School	15636936910723
School	15636930113738
School	15636936118681
School	15637016099428
School	15637016095012
School	15637016105423
School	15637016009948
School	15637016099436
School	15637016009922
School	15637016104632
School	15637016009955
School	15637016096986
School	15637016009930
School	15637016066674
School	15633626009922
School	15633626119994
School	15633626113401
School	15633626009260
School	15633626095012
School	15633626110001
School	15633620136713
School	15633620119099
School	15633626144455
School	15633626105423
School	15633626107627
School	15633627103450
School	15633626099436
School	15633626151179
School	15633627084973
School	15633620113951
School	15633626009948
School	15633626115257
School	15633626108187
School	15633626104632
School	15633626928998
School	15633626009955
School	15633626096986
School	15633626202162
School	15633626066674
School	15637196009963
School	15637356009989
School	15637356010003
School	15637356090591
School	15635786932107
School	15635786090591
School	15635780135186
